"","chromosome_name","start_position","end_position","hgnc_symbol"
"652","1",67278052,67278779,"DNAJB6P4"
"653","1",6634168,6701924,"DNAJC11"
"654","1",15526813,15592379,"DNAJC16"
"655","2",24943636,24972094,"DNAJC27"
"656","2",27275433,27281499,"DNAJC5G"
"657","1",65248219,65415871,"DNAJC6"
"658","CHR_HSCHR1_8_CTG3",28199456,28233029,"DNAJC8"
"659","1",28199456,28233029,"DNAJC8"
"660","1",37556919,37566857,"DNALI1"
"661","1",84398484,84415018,"DNASE2B"
"662","1",171817887,172418466,"DNM3"
"663","2",25227855,25342590,"DNMT3A"
"664","1",93866284,93879918,"DNTTIP2"
"665","1",62454298,62688386,"DOCK7"
"666","2",74549026,74557551,"DOK1"
"667","1",43970000,43973369,"DPH2"
"668","1",100989623,101026088,"DPH5"
"669","1",155139891,155140595,"DPM3"
"670","1",168695468,168729206,"DPT"
"671","1",248771635,248773792,"DPY19L4P1"
"672","2",31867809,32039805,"DPY30"
"673","1",97077743,97995000,"DPYD"
"674","2",26847747,26950351,"DPYSL5"
"675","2",74518131,74526281,"DQX1"
"676","1",93345907,93369493,"DR1"
"677","1",111117163,111140203,"DRAM2"
"678","1",11691710,11725857,"DRAXIN"
"679","2",26401920,26456711,"DRC1"
"680","1",205142505,205211702,"DSTYK"
"681","1",212035553,212107400,"DTL"
"682","2",25377198,25673647,"DTNB"
"683","1",221701424,221742089,"DUSP10"
"684","2",73761782,73780132,"DUSP11"
"685","1",161749758,161757238,"DUSP12"
"686","2",96143169,96145440,"DUSP2"
"687","1",159780932,159782543,"DUSP23"
"688","1",166868748,166869209,"DUTP6"
"689","2",84750769,84751231,"DUXAP1"
"690","1",1335276,1349418,"DVL1"
"691","2",43774039,43810010,"DYNC2LI1"
"692","1",44805893,44807351,"DYNLT4"
"693","1",66752459,66779047,"DYNLT5"
"694","1",206635536,206684419,"DYRK3"
"695","2",71453561,71686763,"DYSF"
"696","CHR_HSCHR1_4_CTG3",23513902,23538697,"E2F2"
"697","1",23506438,23531233,"E2F2"
"698","2",11444375,11466177,"E2F6"
"699","1",43164175,43270936,"EBNA1BP2"
"700","1",21217247,21345572,"ECE1"
"701","1",52895910,52927212,"ECHDC2"
"702","1",150508062,150513789,"ECM1"
"703","1",236348257,236502915,"EDARADD"
"704","1",184690237,184754907,"EDEM3"
"705","1",41478775,41484683,"EDN2"
"706","1",194188967,194190342,"EEF1A1P14"
"707","1",4175528,4175899,"EEF1DP6"
"708","1",52573114,52573816,"EEF1GP7"
"709","1",46674659,46719146,"EFCAB14"
"710","1",244969682,245127164,"EFCAB2"
"711","1",63523372,63572693,"EFCAB7"
"712","2",55865967,55924139,"EFEMP1"
"713","1",15409888,15430339,"EFHD2"
"714","1",155127876,155134899,"EFNA1"
"715","1",155078837,155087538,"EFNA3"
"716","1",155063737,155069553,"EFNA4"
"717","2",25042076,25159135,"EFR3B"
"718","1",231363751,231422287,"EGLN1"
"719","2",73290929,73293701,"EGR4"
"720","2",62673851,63046487,"EHBP1"
"721","2",31234152,31269451,"EHD3"
"722","2",37099210,37157522,"EIF2AK2"
"723","2",88556741,88691518,"EIF2AK3"
"724","1",44850522,44986722,"EIF2B3"
"725","2",27364352,27370338,"EIF2B4"
"726","1",206571292,206612465,"EIF2D"
"727","2",58251440,58252525,"EIF3FP3"
"728","1",32221077,32245397,"EIF3I"
"729","1",20806292,21177285,"EIF4G3"
"730","2",3188925,3377830,"EIPR1"
"731","1",109113679,109206781,"ELAPOR1"
"732","1",50024029,50203772,"ELAVL4"
"733","1",202007945,202017183,"ELF3"
"734","1",205597556,205632011,"ELK4"
"735","2",85354394,85391752,"ELMOD3"
"736","1",23743448,23762059,"ELOA"
"737","2",48780602,48780895,"ELOBP3"
"738","1",68375327,68375663,"ELOCP18"
"739","1",43363398,43368074,"ELOVL1"
"740","1",121519345,121568791,"EMBP1"
"741","1",121519103,121575702,"EMBP1"
"742","1",19215660,19251552,"EMC1"
"743","2",27078615,27086403,"EMILIN1"
"744","2",42169353,42332548,"EML4"
"745","2",54723499,54972025,"EML6"
"746","2",72916260,72936071,"EMX1"
"747","1",225486765,225653142,"ENAH"
"748","1",8861000,8879190,"ENO1"
"749","1",236483165,236484468,"ENO1P1"
"750","1",150600851,150629612,"ENSA"
"751","2",46293667,46386697,"EPAS1"
"752","1",28887091,29120046,"EPB41"
"753","2",47345158,47387601,"EPCAM"
"754","1",37713880,37765133,"EPHA10"
"755","1",16124337,16156069,"EPHA2"
"756","1",22563489,22603595,"EPHA8"
"757","1",22710839,22921500,"EPHB2"
"758","1",225810124,225845563,"EPHX1"
"759","1",92029985,92063538,"EPHX4"
"760","1",219968600,220046530,"EPRS1"
"761","1",51354263,51519328,"EPS15"
"762","1",109750080,109764027,"EPS8L3"
"763","1",44221070,44355260,"ERI3"
"764","1",74568117,74673792,"ERICH3"
"765","2",53787009,53833038,"ERLEC1"
"766","1",204141404,204143327,"ERLNC1"
"767","1",42817122,42844991,"ERMAP"
"768","1",236214681,236282019,"ERO1B"
"769","1",8004404,8026309,"ERRFI1"
"770","1",6424776,6461367,"ESPN"
"771","1",216503246,217137755,"ESRRG"
"772","2",67397322,67412089,"ETAA1"
"773","1",204131062,204152044,"ETNK2"
"774","1",157121191,157138474,"ETV3"
"775","1",157092043,157112412,"ETV3L"
"776","2",75469302,75569722,"EVA1A"
"777","1",36322030,36324154,"EVA1B"
"778","1",92508696,92792404,"EVI5"
"779","1",241847967,241895148,"EXO1"
"780","1",40508741,40516038,"EXO5"
"781","2",72175984,72826041,"EXOC6B"
"782","1",231332753,231337852,"EXOC8"
"783","1",11066618,11099869,"EXOSC10"
"784","1",26019884,26036464,"EXTL1"
"785","1",100872372,100895179,"EXTL2"
"786","1",27970344,28088637,"EYA3"
"787","1",160995211,161021343,"F11R"
"788","1",197038741,197067260,"F13B"
"789","1",94529173,94541759,"F3"
"790","1",169511951,169586588,"F5"
"791","1",46394317,46413848,"FAAH"
"792","1",2184461,2212720,"FAAP20"
"793","2",88122982,88128062,"FABP1"
"794","1",31365253,31376850,"FABP3"
"795","1",50437028,50960267,"FAF1"
"796","2",95402708,95416616,"FAHD2A"
"797","2",97083583,97094882,"FAHD2B"
"798","2",96013730,96021608,"FAHD2CP"
"799","1",150515757,150518032,"FALEC"
"800","1",108560089,108644900,"FAM102B"
"801","2",38814,46870,"FAM110C"
"802","1",26159079,26163962,"FAM110D"
"803","1",16057769,16073651,"FAM131C"
"804","2",28015777,28016482,"FAM133EP"
"805","1",227598424,227599094,"FAM133FP"
"806","2",70295975,70302090,"FAM136A"
"807","1",34554,36081,"FAM138A"
"808","1",54609181,54623556,"FAM151A"
"809","2",61824848,61854143,"FAM161A"
"810","1",179743291,179816198,"FAM163A"
"811","2",26562585,26579532,"FAM166C"
"812","1",32247222,32248856,"FAM167B"
"813","1",222737202,222751004,"FAM177B"
"814","2",96875882,96986580,"FAM178B"
"815","1",43145153,43156396,"FAM183A"
"816","CHR_HSCHR1_2_CTG31",155262609,155270887,"FAM189B"
"817","1",155247205,155255483,"FAM189B"
"818","1",179025804,179076567,"FAM20B"
"819","2",24175053,24200849,"FAM228A"
"820","2",24076526,24169640,"FAM228B"
"821","1",32361270,32364278,"FAM229A"
"822","1",868071,876903,"FAM41C"
"823","1",20552573,20555020,"FAM43B"
"824","1",206186179,206204414,"FAM72A"
"825","1",121167646,121185539,"FAM72B"
"826","1",143955287,143971986,"FAM72C"
"827","1",145095974,145112696,"FAM72D"
"828","1",27725961,27763116,"FAM76A"
"829","1",166057426,166167001,"FAM78B"
"830","1",817371,819837,"FAM87B"
"831","1",231018958,231040254,"FAM89A"
"832","2",33532744,33599347,"FAM98A"
"833","2",58159243,58241410,"FANCL"
"834","1",172659103,172666876,"FASLG"
"835","1",15756607,15786594,"FBLIM1"
"836","2",47789316,47906498,"FBXO11"
"837","1",11637018,11655785,"FBXO2"
"838","1",224114111,224162047,"FBXO28"
"839","2",73254682,73284478,"FBXO41"
"840","1",16246840,16352480,"FBXO42"
"841","1",11654375,11663327,"FBXO44"
"842","2",68459422,68467294,"FBXO48"
"843","1",11664200,11674354,"FBXO6"
"844","1",206957965,206970625,"FCAMR"
"845","1",159289714,159308224,"FCER1A"
"846","1",161215234,161220699,"FCER1G"
"847","1",149782671,149791675,"FCGR1A"
"848","1",143874793,143883575,"FCGR1CP"
"849","1",161505430,161524013,"FCGR2A"
"850","1",161663143,161678654,"FCGR2B"
"851","1",161541759,161550968,"FCGR3A"
"852","1",161623196,161631963,"FCGR3B"
"853","1",206903317,206923247,"FCMR"
"854","1",27369110,27374824,"FCN3"
"855","1",157794403,157820120,"FCRL1"
"856","1",157745733,157777132,"FCRL2"
"857","1",157674321,157700769,"FCRL3"
"858","1",157573747,157598085,"FCRL4"
"859","1",157513377,157552515,"FCRL5"
"860","1",159800511,159816257,"FCRL6"
"861","1",161706972,161714352,"FCRLA"
"862","1",161721544,161728143,"FCRLB"
"863","1",155308748,155320666,"FDPS"
"864","1",187563061,187564131,"FDPSP1"
"865","1",211660189,211661277,"FDPSP8"
"866","2",96642737,96704887,"FER1L5"
"867","2",36531805,36646087,"FEZ2"
"868","1",247119669,247120278,"FGFR3P6"
"869","1",59296638,59810647,"FGGY"
"870","1",27612064,27635185,"FGR"
"871","1",241497511,241519799,"FH"
"872","1",15236521,15400283,"FHAD1"
"873","1",37996770,38005606,"FHL3"
"874","2",70777310,70790643,"FIGLA"
"875","2",24049701,24063681,"FKBP1B"
"876","1",154983338,154993111,"FLAD1"
"877","1",152302165,152325239,"FLG"
"878","1",152348735,152360006,"FLG2"
"879","1",212858275,212899363,"FLVCR1"
"880","1",240014348,240475187,"FMN2"
"881","1",171248471,171285978,"FMO1"
"882","1",166763334,166792767,"FMO11P"
"883","1",171185249,171212686,"FMO2"
"884","1",171090901,171117819,"FMO3"
"885","1",171314183,171342084,"FMO4"
"886","1",147175351,147243050,"FMO5"
"887","1",171137740,171161568,"FMO6P"
"888","1",166474745,166481565,"FMO7P"
"889","1",166566178,166580705,"FMO8P"
"890","1",166612470,166631400,"FMO9P"
"891","1",166603916,166625238,"FMO9P"
"892","1",203340628,203351758,"FMOD"
"893","1",93448118,93554661,"FNBP1L"
"894","1",1598012,1600135,"FNDC10"
"895","2",27491883,27495200,"FNDC4"
"896","1",32862268,32872482,"FNDC5"
"897","1",108712908,108742749,"FNDC7"
"898","2",28392448,28417317,"FOSL2"
"899","1",47438044,47440691,"FOXD2"
"900","1",63322567,63325128,"FOXD3"
"901","1",47416285,47418052,"FOXE3"
"902","2",88446787,88452693,"FOXI3"
"903","1",42176539,42335877,"FOXJ3"
"904","2",48314637,48379295,"FOXN2"
"905","CHR_HG986_PATCH",41361434,41383813,"FOXO6"
"906","1",41361922,41383590,"FOXO6"
"907","1",74198238,74234086,"FPGT"
"908","1",99703970,99766635,"FRRS1"
"909","2",48962157,49154527,"FSHR"
"910","CHR_HG2002_PATCH",228673218,228673629,"FTH1P2"
"911","1",228687415,228687826,"FTH1P2"
"912","1",116775104,116775623,"FTH1P22"
"913","1",185071567,185072035,"FTH1P25"
"914","2",52629743,52630078,"FTH1P6"
"915","1",36630335,36630857,"FTLP18"
"916","1",77944055,77979110,"FUBP1"
"917","1",23845077,23868290,"FUCA1"
"918","1",56718789,56819696,"FYB2"
"919","1",209675412,209676390,"G0S2"
"920","1",151070578,151125542,"GABPB2"
"921","1",2019329,2030758,"GABRD"
"922","2",16013928,16087201,"GACAT3"
"923","1",67685201,67688334,"GADD45A"
"924","1",23795599,23800781,"GALE"
"925","2",38666081,38741237,"GALM"
"926","2",30910467,31155202,"GALNT14"
"927","1",230057990,230282122,"GALNT2"
"928","1",92114803,92115796,"GAPDHP46"
"929","1",51707138,51708137,"GAPDHP51"
"930","2",75455994,75456578,"GAPDHP57"
"931","1",119495836,119496841,"GAPDHP58"
"932","2",26173088,26189663,"GAREM2"
"933","1",173858559,173868882,"GAS5"
"934","CHR_HSCHR1_1_CTG31",153821956,153845579,"GATAD2B"
"935","1",153789030,153923360,"GATAD2B"
"936","CHR_HSCHR1_2_CTG31",155249852,155260266,"GBA"
"937","1",155234452,155244699,"GBA"
"938","1",155214368,155218874,"GBAP1"
"939","1",89051882,89065360,"GBP1"
"940","1",89410319,89426243,"GBP1P1"
"941","1",89407679,89424934,"GBP1P1"
"942","1",89106132,89150456,"GBP2"
"943","1",89006679,89022894,"GBP3"
"944","1",89181144,89198942,"GBP4"
"945","1",89256189,89272860,"GBP5"
"946","1",89364059,89388160,"GBP6"
"947","1",89131742,89176009,"GBP7"
"948","2",75652000,75710985,"GCFC2"
"949","2",27496839,27523684,"GCKR"
"950","1",93885199,93909456,"GCLM"
"951","1",247507058,247577690,"GCSAML"
"952","1",117863485,117929621,"GDAP2"
"953","2",20667144,20679243,"GDF7"
"954","1",72274552,72275159,"GDI2P2"
"955","2",38751534,38785002,"GEMIN6"
"956","2",17753858,17788946,"GEN1"
"957","1",92473043,92486925,"GFI1"
"958","2",69319780,69387250,"GFPT1"
"959","2",85544720,85561532,"GGCX"
"960","1",235327350,235344532,"GGPS1"
"961","1",77979542,78138444,"GIPC2"
"962","1",34792999,34795747,"GJA4"
"963","1",147756199,147773362,"GJA5"
"964","1",147902795,147909269,"GJA8"
"965","1",38874069,38881587,"GJA9"
"966","1",34781214,34786369,"GJB3"
"967","1",34759740,34762327,"GJB4"
"968","1",34755047,34758512,"GJB5"
"969","1",228149930,228159826,"GJC2"
"970","2",68974573,68980980,"GKN1"
"971","2",68945232,68952893,"GKN2"
"972","1",53506237,53739164,"GLIS1"
"973","1",92246402,92298987,"GLMN"
"974","1",156290089,156295689,"GLMP"
"975","1",193090866,193106114,"GLRX2"
"976","1",182378098,182392206,"GLUL"
"977","1",171392229,171392790,"GM2AP2"
"978","2",69829660,69881384,"GMCL1"
"979","1",28668778,28719353,"GMEB1"
"980","1",109548615,109600195,"GNAI3"
"981","1",109603091,109619929,"GNAT2"
"982","1",1785285,1892292,"GNB1"
"983","1",67701475,67833467,"GNG12"
"984","CHR_HSCHR1_5_CTG32_1",235551476,235650754,"GNG4"
"985","1",235547685,235650754,"GNG4"
"986","1",84498323,84506581,"GNG5"
"987","1",37566816,37595937,"GNL2"
"988","2",85685175,85698852,"GNLY"
"989","1",231241207,231277973,"GNPAT"
"990","1",145919013,145925341,"GNRHR2"
"991","1",150646230,150697154,"GOLPH3L"
"992","1",204198163,204213988,"GOLT1A"
"993","1",155749659,155859400,"GON4L"
"994","1",170531819,170553834,"GORAB"
"995","1",55367466,55368774,"GOT2P1"
"996","1",167052836,167166479,"GPA33"
"997","2",96021946,96039451,"GPAT2"
"998","2",37084518,37099244,"GPATCH11"
"999","1",217426992,217631090,"GPATCH2"
"1000","1",26890488,26900467,"GPATCH3"
"1001","1",156594301,156601496,"GPATCH4"
"1002","1",45627304,45688113,"GPBP1L1"
"1003","2",27628247,27651511,"GPN1"
"1004","1",26876132,26890283,"GPN2"
"1005","1",236142505,236221865,"GPR137B"
"1006","1",6247353,6261098,"GPR153"
"1007","1",9100305,9129102,"GPR157"
"1008","1",168079542,168137667,"GPR161"
"1009","1",34975699,34978706,"GPR199P"
"1010","1",200872981,200874178,"GPR25"
"1011","1",27392622,27395814,"GPR3"
"1012","1",202122886,202133592,"GPR37L1"
"1013","1",174447964,174449545,"GPR52"
"1014","1",109539872,109548406,"GPR61"
"1015","2",53852912,53859967,"GPR75"
"1016","1",100538139,100542021,"GPR88"
"1017","1",145607988,145670650,"GPR89A"
"1018","1",147928393,147993592,"GPR89B"
"1019","1",108875350,108934545,"GPSM2"
"1020","1",52602371,52609051,"GPX7"
"1021","2",6911754,6918734,"GRASLND"
"1022","2",11482341,11642788,"GREB1"
"1023","1",240489573,240612155,"GREM2"
"1024","2",9951693,10002277,"GRHL1"
"1025","1",24199558,24364482,"GRHL3"
"1026","1",36795527,37034515,"GRIK3"
"1027","1",109687814,109709039,"GSTM1"
"1028","1",109668022,109709551,"GSTM2"
"1029","1",109733932,109741038,"GSTM3"
"1030","1",109656099,109665496,"GSTM4"
"1031","1",109711780,109775428,"GSTM5"
"1032","2",48617798,48733148,"GTF2A1L"
"1033","1",88852633,88891944,"GTF2B"
"1034","1",40593633,40594353,"GTF2F2P2"
"1035","2",27325849,27356999,"GTF3C2"
"1036","1",42162690,42164745,"GUCA2A"
"1037","1",42153410,42155820,"GUCA2B"
"1038","1",228139962,228148984,"GUK1"
"1039","2",94734655,94735844,"GXYLT1P7"
"1040","1",149842218,149842750,"H2AC18"
"1041","1",149851061,149851594,"H2AC19"
"1042","1",149886918,149887411,"H2AC20"
"1043","1",149887469,149887965,"H2AC21"
"1044","CHR_HG2002_PATCH",228456979,228457873,"H2AW"
"1045","1",228434777,228457873,"H2AW"
"1046","1",149782689,149812373,"H2BC18"
"1047","1",149843041,149843533,"H2BC19P"
"1048","1",149850193,149850772,"H2BC20P"
"1049","1",149884459,149886682,"H2BC21"
"1050","CHR_HG2002_PATCH",228458107,228460470,"H2BU1"
"1051","1",228458103,228463104,"H2BU1"
"1052","1",149813225,149813693,"H3C13"
"1053","1",149840687,149841208,"H3C14"
"1054","1",149852608,149853125,"H3C15"
"1055","1",23949016,23949383,"H3P1"
"1056","1",92749175,92749330,"H3P3"
"1057","1",149832657,149839767,"H4C14"
"1058","1",149854045,149861159,"H4C15"
"1059","1",9234774,9271337,"H6PD"
"1060","2",42767089,42792593,"HAAO"
"1061","2",26190635,26244672,"HADHA"
"1062","2",26243170,26290465,"HADHB"
"1063","1",119368779,119394130,"HAO2"
"1064","1",156619331,156625725,"HAPLN2"
"1065","1",154272355,154275875,"HAX1"
"1066","CHR_HSCHR1_2_CTG31",155292987,155305252,"HCN3"
"1067","1",155277463,155289848,"HCN3"
"1068","1",31617686,31632518,"HCRTR1"
"1069","1",32292083,32333635,"HDAC1"
"1070","1",220625740,220628056,"HDAC1P2"
"1071","1",156742109,156766925,"HDGF"
"1072","1",236549005,236604516,"HEATR1"
"1073","2",36968383,37084372,"HEATR5B"
"1074","1",45002540,45011324,"HECTD3"
"1075","1",108648290,108661526,"HENMT1"
"1076","1",6412418,6424670,"HES2"
"1077","1",6244179,6245578,"HES3"
"1078","1",998962,1000172,"HES4"
"1079","CHR_HSCHR1_1_CTG3",2528745,2530245,"HES5"
"1080","1",2528745,2530263,"HES5"
"1081","1",39623435,39639643,"HEYL"
"1082","1",91260766,91404856,"HFM1"
"1083","CHR_HG1832_PATCH",210328252,210679653,"HHAT"
"1084","1",210328252,210676296,"HHAT"
"1085","1",222522258,222548104,"HHIPL2"
"1086","1",70354786,70385339,"HHLA3"
"1087","1",113929324,113977869,"HIPK1"
"1088","1",41506365,42035925,"HIVEP3"
"1089","1",146017468,146036746,"HJV"
"1090","2",74834127,74893359,"HK2"
"1091","1",220879431,220885059,"HLX"
"1092","1",185734391,186190949,"HMCN1"
"1093","1",171270954,171271590,"HMGB1P11"
"1094","2",54051334,54051760,"HMGB1P31"
"1095","1",99698242,99699178,"HMGB3P10"
"1096","1",164356767,164357364,"HMGB3P6"
"1097","1",33860475,33864791,"HMGB4"
"1098","1",23801885,23838620,"HMGCL"
"1099","1",119748002,119768905,"HMGCS2"
"1100","1",158266753,158267320,"HMGN1P5"
"1101","1",26472440,26476642,"HMGN2"
"1102","1",240919653,240920609,"HNRNPA1P42"
"1103","1",58048175,58049291,"HNRNPA1P6"
"1104","1",80451083,80452004,"HNRNPA1P64"
"1105","1",53974969,53976031,"HNRNPA3P12"
"1106","1",81426456,81427605,"HNRNPA3P14"
"1107","CHR_HG1342_HG2282_PATCH",12847408,12848725,"HNRNPCL1"
"1108","1",12847377,12848720,"HNRNPCL1"
"1109","CHR_HSCHR1_2_CTG3",13136151,13137509,"HNRNPCL2"
"1110","CHR_HG1342_HG2282_PATCH",13088315,13089681,"HNRNPCL2"
"1111","CHR_HSCHR1_5_CTG3",13115488,13116854,"HNRNPCL2"
"1112","1",13115488,13116854,"HNRNPCL2"
"1113","CHR_HG1342_HG2282_PATCH",13033696,13035056,"HNRNPCL3"
"1114","CHR_HSCHR1_5_CTG3",13060869,13062229,"HNRNPCL3"
"1115","1",13060769,13062878,"HNRNPCL3"
"1116","CHR_HSCHR1_2_CTG3",13185268,13186628,"HNRNPCL4"
"1117","CHR_HG1342_HG2282_PATCH",13137413,13138294,"HNRNPCL4"
"1118","CHR_HSCHR1_5_CTG3",13164586,13165467,"HNRNPCL4"
"1119","1",13163914,13165631,"HNRNPCL4"
"1120","1",67660155,67661013,"HNRNPCP9"
"1121","2",38561969,38603586,"HNRNPLL"
"1122","CHR_HSCHR1_4_CTG3",23311235,23351800,"HNRNPR"
"1123","1",23303771,23344336,"HNRNPR"
"1124","1",244840638,244864560,"HNRNPU"
"1125","1",59814786,59876322,"HOOK1"
"1126","1",150698060,150720895,"HORMAD1"
"1127","1",20740266,20787323,"HP1BP3"
"1128","1",32885994,32898441,"HPCA"
"1129","2",10302889,10427617,"HPCAL1"
"1130","1",39678648,39691485,"HPCAL4"
"1131","1",45326895,45328710,"HPDL"
"1132","1",152212076,152224193,"HRNR"
"1133","2",20560448,20651130,"HS1BP3"
"1134","1",86914635,87109982,"HS2ST1"
"1135","1",209686178,209734949,"HSD11B1"
"1136","1",162790702,162812823,"HSD17B7"
"1137","1",119507198,119515054,"HSD3B1"
"1138","1",119414931,119423035,"HSD3B2"
"1139","1",119439001,119446086,"HSD3BP2"
"1140","1",91642516,91644082,"HSP90B3P"
"1141","1",38708931,38710890,"HSPA5P1"
"1142","1",161524540,161526894,"HSPA6"
"1143","1",53916574,53945699,"HSPB11"
"1144","1",16014028,16019594,"HSPB7"
"1145","1",33838523,33840140,"HSPD1P14"
"1146","1",10895761,10895998,"HSPE1P24"
"1147","1",21161475,21162081,"HSPE1P27"
"1148","1",21822244,21937310,"HSPG2"
"1149","1",23191895,23217502,"HTR1D"
"1150","1",19664875,19680966,"HTR6"
"1151","2",74529596,74533350,"HTRA2"
"1152","1",43450989,43453989,"HYI"
"1153","2",9473658,9496543,"IAH1"
"1154","1",220094132,220148041,"IARS2"
"1155","1",228165804,228182257,"IBA57"
"1156","1",6221193,6235972,"ICMT"
"1157","2",8678845,8684461,"ID2"
